Time,Region,value
2009,CAZ,3.517912
2009,CHA,3.070024
2009,IND,0.901363
2009,JPN,4.849998
2009,USA,15.450809
2010,LAM,4.59650000000001
2010,OAS,24.656725
2010,SSA,0.502769
2010,EUR,46.367964
2010,NEU,0.876868
2010,MEA,15.852322
2010,REF,1.823652
2010,CAZ,3.697554
2010,CHA,4.113056
2010,IND,1.480013
2010,JPN,5.199971
2010,USA,16.640796
2011,LAM,4.759698
2011,OAS,25.789023
2011,SSA,0.708997
2011,EUR,42.476854
2011,NEU,0.923226
2011,MEA,15.62291
2011,REF,2.044384
2011,CAZ,3.943193
2011,CHA,5.154791
2011,IND,1.919468
2011,JPN,4.607085
2011,USA,16.627322
2012,LAM,5.266149
2012,OAS,27.528922
2012,SSA,0.344661
2012,EUR,42.172118
2012,NEU,0.869169
2012,MEA,15.155993
2012,REF,2.278861
2012,CAZ,3.970582
2012,CHA,5.571297
2012,IND,1.567367
2012,JPN,4.174538
2012,USA,16.396088
2013,LAM,4.869652
2013,OAS,28.445966
2013,SSA,0.603054999999999
2013,EUR,44.40905
2013,NEU,1.01055
2013,MEA,21.737239
2013,REF,2.448989
2013,CAZ,4.176701
2013,CHA,6.544819
2013,IND,2.139184
2013,JPN,4.285178
2013,USA,16.636043
2014,LAM,3.574643
2014,OAS,30.984809
2014,SSA,0.578853
2014,EUR,44.239557
2014,NEU,1.047011
2014,MEA,19.899348
2014,REF,2.466755
2014,CAZ,4.145675
2014,CHA,7.839172
2014,IND,1.743227
2014,JPN,4.334362
2014,USA,16.18625
2015,LAM,4.249966
2015,OAS,31.99253
2015,SSA,0.506406
2015,EUR,45.3977600000001
2015,NEU,1.163977
2015,MEA,19.835218
2015,REF,2.787842
2015,CAZ,4.055395
2015,CHA,4.914577
2015,IND,1.872974
2015,JPN,4.649254
2015,USA,16.693905
2016,LAM,5.06072299999999
2016,OAS,33.785954
2016,SSA,0.268891
2016,EUR,47.299551
2016,NEU,1.294897
2016,MEA,23.150337
2016,REF,2.703185
2016,CAZ,3.999764
2016,CHA,7.131743
2016,IND,2.159161
2016,JPN,4.821611
2016,USA,10.257803
2017,LAM,4.918215
2017,OAS,34.280848
2017,SSA,0.639426
2017,EUR,45.345454
2017,NEU,1.319693
2017,MEA,24.580832
2017,REF,3.532188
2017,CAZ,4.270338
2017,CHA,7.050579
2017,IND,2.182622
2017,JPN,4.49906
2017,USA,17.491215
2018,LAM,4.712231
2018,OAS,37.751298
2018,SSA,0.752075
2018,EUR,48.537105
2018,NEU,1.138443
2018,MEA,26.036538
2018,REF,3.731701
2018,CAZ,4.584314
2018,CHA,10.001512
2018,IND,3.392785
2018,JPN,4.699019
2018,USA,19.253725
2019,LAM,4.58389700000001
2019,OAS,41.698527
2019,SSA,0.885978
2019,EUR,43.805451
2019,NEU,1.605742
2019,MEA,23.113686
2019,REF,3.818931
2019,CAZ,4.677508
2019,CHA,10.692835
2019,IND,3.212353
2019,JPN,4.829582
2019,USA,20.033921
