Time,Region,value
2009,CAZ,1.343123
2009,CHA,2.257884
2009,IND,0.579852
2009,JPN,0.655947
2009,USA,2.439622
2010,LAM,7.73082199999999
2010,OAS,5.256777
2010,SSA,1.815429
2010,EUR,13.779109
2010,NEU,1.899346
2010,MEA,2.950538
2010,REF,1.874874
2010,CAZ,1.532057
2010,CHA,2.813679
2010,IND,0.689942
2010,JPN,0.824872
2010,USA,2.881787
2011,LAM,4.49608
2011,OAS,5.573951
2011,SSA,1.553636
2011,EUR,13.334123
2011,NEU,2.101787
2011,MEA,2.45697
2011,REF,2.251787
2011,CAZ,1.596801
2011,CHA,2.696874
2011,IND,0.702825
2011,JPN,0.941376
2011,USA,2.94795
2012,LAM,9.391108
2012,OAS,5.55874900000001
2012,SSA,1.287319
2012,EUR,13.024211
2012,NEU,2.131009
2012,MEA,2.506399
2012,REF,2.419903
2012,CAZ,1.602396
2012,CHA,2.501917
2012,IND,0.660241
2012,JPN,0.917212
2012,USA,3.169159
2013,LAM,6.77381999999999
2013,OAS,6.117591
2013,SSA,1.322632
2013,EUR,13.29104
2013,NEU,1.957061
2013,MEA,3.653561
2013,REF,2.424136
2013,CAZ,1.672386
2013,CHA,2.562851
2013,IND,0.773167
2013,JPN,0.952322
2013,USA,3.2806
2014,LAM,3.208591
2014,OAS,6.515346
2014,SSA,1.362798
2014,EUR,14.060097
2014,NEU,2.361095
2014,MEA,3.836843
2014,REF,2.286019
2014,CAZ,1.800614
2014,CHA,2.331856
2014,IND,0.885774
2014,JPN,1.016593
2014,USA,3.539693
2015,LAM,2.82109
2015,OAS,7.207938
2015,SSA,1.420425
2015,EUR,14.455599
2015,NEU,2.35344
2015,MEA,3.521393
2015,REF,1.876436
2015,CAZ,0.828019
2015,CHA,1.989775
2015,IND,0.96662
2015,JPN,1.00271
2015,USA,3.820549
2016,LAM,2.966687
2016,OAS,7.699635
2016,SSA,1.475614
2016,EUR,14.91972
2016,NEU,2.36136
2016,MEA,3.696641
2016,REF,2.370913
2016,CAZ,0.849517
2016,CHA,3.488627
2016,IND,1.023443
2016,JPN,1.031924
2016,USA,3.897182
2017,LAM,3.208373
2017,OAS,8.02314399999999
2017,SSA,1.514686
2017,EUR,14.580788
2017,NEU,2.440809
2017,MEA,3.725587
2017,REF,2.311255
2017,CAZ,0.785581
2017,CHA,2.18975
2017,IND,1.078948
2017,JPN,1.091714
2017,USA,4.165602
2018,LAM,3.427952
2018,OAS,8.96469399999999
2018,SSA,1.671201
2018,EUR,15.217008
2018,NEU,2.53552
2018,MEA,3.15137
2018,REF,2.410273
2018,CAZ,1.85999
2018,CHA,2.526662
2018,IND,1.202483
2018,JPN,1.152876
2018,USA,4.405049
2019,LAM,3.506788
2019,OAS,8.802807
2019,SSA,1.658606
2019,EUR,14.934371
2019,NEU,2.553888
2019,MEA,3.48213
2019,REF,2.264902
2019,CAZ,1.744823
2019,CHA,2.332166
2019,IND,1.379898
2019,JPN,1.14107
2019,USA,4.042734
