Time,Region,Good,value
1993,USA,Plastic Waste,0.188202747460459
1994,LAM,Plastic Waste,0.0660613105978554
1994,OAS,Plastic Waste,0.107531831258178
1994,SSA,Plastic Waste,0.00317383836256344
1994,EUR,Plastic Waste,0.36984990675076
1994,NEU,Plastic Waste,0.0117674051296409
1994,MEA,Plastic Waste,0.0141207586025353
1994,REF,Plastic Waste,0.00419346542619215
1994,CAZ,Plastic Waste,0.0521288521614101
1994,CHA,Plastic Waste,0.00714296989062806
1994,IND,Plastic Waste,0.00228463427595557
1994,JPN,Plastic Waste,0.173542280083821
1994,USA,Plastic Waste,0.188202747460459
1995,LAM,Plastic Waste,0.0660613105978554
1995,OAS,Plastic Waste,0.107531831258178
1995,SSA,Plastic Waste,0.00317383836256344
1995,EUR,Plastic Waste,0.36984990675076
1995,NEU,Plastic Waste,0.0117674051296409
1995,MEA,Plastic Waste,0.0141207586025353
1995,REF,Plastic Waste,0.00419346542619215
1995,CAZ,Plastic Waste,0.0521288521614101
1995,CHA,Plastic Waste,0.00714296989062806
1995,IND,Plastic Waste,0.00228463427595557
1995,JPN,Plastic Waste,0.173542280083821
1995,USA,Plastic Waste,0.188202747460459
1996,LAM,Plastic Waste,0.0660613105978554
1996,OAS,Plastic Waste,0.107531831258178
1996,SSA,Plastic Waste,0.00317383836256344
1996,EUR,Plastic Waste,0.36984990675076
1996,NEU,Plastic Waste,0.0117674051296409
1996,MEA,Plastic Waste,0.0141207586025353
1996,REF,Plastic Waste,0.00419346542619215
1996,CAZ,Plastic Waste,0.0521288521614101
1996,CHA,Plastic Waste,0.00714296989062806
1996,IND,Plastic Waste,0.00228463427595557
1996,JPN,Plastic Waste,0.173542280083821
1996,USA,Plastic Waste,0.188202747460459
1997,LAM,Plastic Waste,0.0660613105978554
1997,OAS,Plastic Waste,0.107531831258178
1997,SSA,Plastic Waste,0.00317383836256344
1997,EUR,Plastic Waste,0.36984990675076
1997,NEU,Plastic Waste,0.0117674051296409
1997,MEA,Plastic Waste,0.0141207586025353
1997,REF,Plastic Waste,0.00419346542619215
1997,CAZ,Plastic Waste,0.0521288521614101
1997,CHA,Plastic Waste,0.00714296989062806
1997,IND,Plastic Waste,0.00228463427595557
1997,JPN,Plastic Waste,0.173542280083821
1997,USA,Plastic Waste,0.188202747460459
1998,LAM,Plastic Waste,0.0660613105978554
1998,OAS,Plastic Waste,0.107531831258178
1998,SSA,Plastic Waste,0.00317383836256344
1998,EUR,Plastic Waste,0.36984990675076
1998,NEU,Plastic Waste,0.0117674051296409
1998,MEA,Plastic Waste,0.0141207586025353
1998,REF,Plastic Waste,0.00419346542619215
1998,CAZ,Plastic Waste,0.0521288521614101
1998,CHA,Plastic Waste,0.00714296989062806
1998,IND,Plastic Waste,0.00228463427595557
1998,JPN,Plastic Waste,0.173542280083821
1998,USA,Plastic Waste,0.188202747460459
1999,LAM,Plastic Waste,0.0660613105978554
1999,OAS,Plastic Waste,0.107531831258178
1999,SSA,Plastic Waste,0.00317383836256344
1999,EUR,Plastic Waste,0.36984990675076
1999,NEU,Plastic Waste,0.0117674051296409
1999,MEA,Plastic Waste,0.0141207586025353
1999,REF,Plastic Waste,0.00419346542619215
1999,CAZ,Plastic Waste,0.0521288521614101
1999,CHA,Plastic Waste,0.00714296989062806
1999,IND,Plastic Waste,0.00228463427595557
1999,JPN,Plastic Waste,0.173542280083821
1999,USA,Plastic Waste,0.188202747460459
2000,LAM,Plastic Waste,0.0660613105978554
2000,OAS,Plastic Waste,0.107531831258178
2000,SSA,Plastic Waste,0.00317383836256344
2000,EUR,Plastic Waste,0.36984990675076
2000,NEU,Plastic Waste,0.0117674051296409
2000,MEA,Plastic Waste,0.0141207586025353
2000,REF,Plastic Waste,0.00419346542619215
2000,CAZ,Plastic Waste,0.0521288521614101
2000,CHA,Plastic Waste,0.00714296989062806
2000,IND,Plastic Waste,0.00228463427595557
2000,JPN,Plastic Waste,0.173542280083821
2000,USA,Plastic Waste,0.188202747460459
2001,LAM,Plastic Waste,0.0660613105978554
2001,OAS,Plastic Waste,0.107531831258178
2001,SSA,Plastic Waste,0.00317383836256344
2001,EUR,Plastic Waste,0.36984990675076
2001,NEU,Plastic Waste,0.0117674051296409
2001,MEA,Plastic Waste,0.0141207586025353
2001,REF,Plastic Waste,0.00419346542619215
2001,CAZ,Plastic Waste,0.0521288521614101
2001,CHA,Plastic Waste,0.00714296989062806
2001,IND,Plastic Waste,0.00228463427595557
2001,JPN,Plastic Waste,0.173542280083821
2001,USA,Plastic Waste,0.188202747460459
2002,LAM,Plastic Waste,0.0660613105978554
2002,OAS,Plastic Waste,0.107531831258178
2002,SSA,Plastic Waste,0.00317383836256344
2002,EUR,Plastic Waste,0.36984990675076
2002,NEU,Plastic Waste,0.0117674051296409
2002,MEA,Plastic Waste,0.0141207586025353
2002,REF,Plastic Waste,0.00419346542619215
2002,CAZ,Plastic Waste,0.0521288521614101
2002,CHA,Plastic Waste,0.00714296989062806
2002,IND,Plastic Waste,0.00228463427595557
2002,JPN,Plastic Waste,0.173542280083821
2002,USA,Plastic Waste,0.188202747460459
2003,LAM,Plastic Waste,0.0660613105978554
2003,OAS,Plastic Waste,0.107531831258178
2003,SSA,Plastic Waste,0.00317383836256344
2003,EUR,Plastic Waste,0.36984990675076
2003,NEU,Plastic Waste,0.0117674051296409
2003,MEA,Plastic Waste,0.0141207586025353
2003,REF,Plastic Waste,0.00419346542619215
2003,CAZ,Plastic Waste,0.0521288521614101
2003,CHA,Plastic Waste,0.00714296989062806
2003,IND,Plastic Waste,0.00228463427595557
2003,JPN,Plastic Waste,0.173542280083821
2003,USA,Plastic Waste,0.188202747460459
2004,LAM,Plastic Waste,0.0660613105978554
2004,OAS,Plastic Waste,0.107531831258178
2004,SSA,Plastic Waste,0.00317383836256344
2004,EUR,Plastic Waste,0.36984990675076
2004,NEU,Plastic Waste,0.0117674051296409
2004,MEA,Plastic Waste,0.0141207586025353
2004,REF,Plastic Waste,0.00419346542619215
2004,CAZ,Plastic Waste,0.0521288521614101
2004,CHA,Plastic Waste,0.00714296989062806
2004,IND,Plastic Waste,0.00228463427595557
2004,JPN,Plastic Waste,0.173542280083821
2004,USA,Plastic Waste,0.188202747460459
2005,LAM,Plastic Waste,0.0660613105978554
2005,OAS,Plastic Waste,0.107531831258178
2005,SSA,Plastic Waste,0.00317383836256344
2005,EUR,Plastic Waste,0.36984990675076
2005,NEU,Plastic Waste,0.0117674051296409
2005,MEA,Plastic Waste,0.0141207586025353
2005,REF,Plastic Waste,0.00419346542619215
2005,CAZ,Plastic Waste,0.0521288521614101
2005,CHA,Plastic Waste,0.00714296989062806
2005,IND,Plastic Waste,0.00228463427595557
2005,JPN,Plastic Waste,0.173542280083821
2005,USA,Plastic Waste,0.188202747460459
2006,LAM,Plastic Waste,0.0696262072972838
2006,OAS,Plastic Waste,0.110546977416543
2006,SSA,Plastic Waste,0.0023205617874023
2006,EUR,Plastic Waste,0.382494738557691
2006,NEU,Plastic Waste,0.00918176600222504
2006,MEA,Plastic Waste,0.0117232729359911
2006,REF,Plastic Waste,0.00356304164511306
2006,CAZ,Plastic Waste,0.0501151494107893
2006,CHA,Plastic Waste,0.0140245604835567
2006,IND,Plastic Waste,0.00304674711772167
2006,JPN,Plastic Waste,0.187386710695077
2006,USA,Plastic Waste,0.155970266650605
2007,LAM,Plastic Waste,0.0721107448347861
2007,OAS,Plastic Waste,0.113974112508703
2007,SSA,Plastic Waste,0.00230888503168914
2007,EUR,Plastic Waste,0.35918141182638
2007,NEU,Plastic Waste,0.0139822522899047
2007,MEA,Plastic Waste,0.0159306968573724
2007,REF,Plastic Waste,0.00344907670735645
2007,CAZ,Plastic Waste,0.0424769628011999
2007,CHA,Plastic Waste,0.00369152768259931
2007,IND,Plastic Waste,0.00331888999272398
2007,JPN,Plastic Waste,0.192069961294967
2007,USA,Plastic Waste,0.177505478172318
2008,LAM,Plastic Waste,0.0720955492351098
2008,OAS,Plastic Waste,0.0964898368846611
2008,SSA,Plastic Waste,0.00222033208087347
2008,EUR,Plastic Waste,0.373375142427127
2008,NEU,Plastic Waste,0.020786248018132
2008,MEA,Plastic Waste,0.0167944035565533
2008,REF,Plastic Waste,0.00324697286651819
2008,CAZ,Plastic Waste,0.0454480221539598
2008,CHA,Plastic Waste,0.00278569864819346
2008,IND,Plastic Waste,0.00268217760737052
2008,JPN,Plastic Waste,0.175853340164656
2008,USA,Plastic Waste,0.188222276356845
2009,LAM,Plastic Waste,0.0517317729089851
2009,OAS,Plastic Waste,0.0902149137425962
2009,SSA,Plastic Waste,0.00218412482842716
2009,EUR,Plastic Waste,0.405097809457364
2009,NEU,Plastic Waste,0.0098699669379398
2009,MEA,Plastic Waste,0.0157202125743482
2009,REF,Plastic Waste,0.00322453424314381
2009,CAZ,Plastic Waste,0.0453249377369154
2009,CHA,Plastic Waste,0.00348331680575367
2009,IND,Plastic Waste,0.00289018717225188
2009,JPN,Plastic Waste,0.155846829706582
2009,USA,Plastic Waste,0.214411393885693
2010,LAM,Plastic Waste,0.0538041446847116
2010,OAS,Plastic Waste,0.0923232204465752
2010,SSA,Plastic Waste,0.00249265391347608
2010,EUR,Plastic Waste,0.412314776658115
2010,NEU,Plastic Waste,0.0167590516647937
2010,MEA,Plastic Waste,0.0208514769882701
2010,REF,Plastic Waste,0.00314047027221215
2010,CAZ,Plastic Waste,0.0368574952163976
2010,CHA,Plastic Waste,0.00246009795662773
2010,IND,Plastic Waste,0.004847346061989
2010,JPN,Plastic Waste,0.156822799059256
2010,USA,Plastic Waste,0.197326467077576
2011,LAM,Plastic Waste,0.0583390396707096
2011,OAS,Plastic Waste,0.109184397297277
2011,SSA,Plastic Waste,0.0032588545962183
2011,EUR,Plastic Waste,0.365460927037068
2011,NEU,Plastic Waste,0.019694997843572
2011,MEA,Plastic Waste,0.0328782450458903
2011,REF,Plastic Waste,0.00313136051693742
2011,CAZ,Plastic Waste,0.0379255162186088
2011,CHA,Plastic Waste,0.00245340980455952
2011,IND,Plastic Waste,0.00446806216565907
2011,JPN,Plastic Waste,0.156702329698932
2011,USA,Plastic Waste,0.206502860104568
2012,LAM,Plastic Waste,0.0644464403453108
2012,OAS,Plastic Waste,0.103792838202814
2012,SSA,Plastic Waste,0.00383534417167436
2012,EUR,Plastic Waste,0.392013817663468
2012,NEU,Plastic Waste,0.0190722947438886
2012,MEA,Plastic Waste,0.023302823654894
2012,REF,Plastic Waste,0.00298104774988511
2012,CAZ,Plastic Waste,0.0405134277908401
2012,CHA,Plastic Waste,0.00305596213636216
2012,IND,Plastic Waste,0.00418785041204275
2012,JPN,Plastic Waste,0.153896851153105
2012,USA,Plastic Waste,0.188901301975715
2013,LAM,Plastic Waste,0.0644738344476062
2013,OAS,Plastic Waste,0.13660032761213
2013,SSA,Plastic Waste,0.0057360760225685
2013,EUR,Plastic Waste,0.358859809278451
2013,NEU,Plastic Waste,0.0237428263252938
2013,MEA,Plastic Waste,0.0275267538205095
2013,REF,Plastic Waste,0.00312295727407197
2013,CAZ,Plastic Waste,0.034241490712791
2013,CHA,Plastic Waste,0.00390993216071396
2013,IND,Plastic Waste,0.00312729907706201
2013,JPN,Plastic Waste,0.157281351420361
2013,USA,Plastic Waste,0.18137734184844
2014,LAM,Plastic Waste,0.0911060978061139
2014,OAS,Plastic Waste,0.12731895901288
2014,SSA,Plastic Waste,0.00601439714018553
2014,EUR,Plastic Waste,0.35788191695677
2014,NEU,Plastic Waste,0.0196898062459261
2014,MEA,Plastic Waste,0.0195303818919264
2014,REF,Plastic Waste,0.00277507910674098
2014,CAZ,Plastic Waste,0.0367344347105926
2014,CHA,Plastic Waste,0.00369517070856894
2014,IND,Plastic Waste,0.00160887669326335
2014,JPN,Plastic Waste,0.144797362061779
2014,USA,Plastic Waste,0.188847517665254
2015,LAM,Plastic Waste,0.060161963480227
2015,OAS,Plastic Waste,0.113766895819291
2015,SSA,Plastic Waste,0.00638836061625637
2015,EUR,Plastic Waste,0.387486484338975
2015,NEU,Plastic Waste,0.00913832469918924
2015,MEA,Plastic Waste,0.0210097558993724
2015,REF,Plastic Waste,0.00282970612783521
2015,CAZ,Plastic Waste,0.0442467014305363
2015,CHA,Plastic Waste,0.00292763163190769
2015,IND,Plastic Waste,0.00103541541201588
2015,JPN,Plastic Waste,0.154251894134007
2015,USA,Plastic Waste,0.196756866410387
2016,LAM,Plastic Waste,0.0662585386807769
2016,OAS,Plastic Waste,0.131886347687632
2016,SSA,Plastic Waste,0.00545120245795276
2016,EUR,Plastic Waste,0.489672487652271
2016,NEU,Plastic Waste,0.0257608995766573
2016,MEA,Plastic Waste,0.0253537423462001
2016,REF,Plastic Waste,0.00315723269735785
2016,CAZ,Plastic Waste,0.0527390144554818
2016,CHA,Plastic Waste,0.0185453117833095
2016,IND,Plastic Waste,0.000839068724444163
2016,JPN,Plastic Waste,0.173695402707624
2016,USA,Plastic Waste,0.0066407512302925
2017,LAM,Plastic Waste,0.0564738452737271
2017,OAS,Plastic Waste,0.146656884212678
2017,SSA,Plastic Waste,0.00755947565082836
2017,EUR,Plastic Waste,0.371418849948962
2017,NEU,Plastic Waste,0.0213171100180142
2017,MEA,Plastic Waste,0.0216803894669612
2017,REF,Plastic Waste,0.00356608655199992
2017,CAZ,Plastic Waste,0.0417788921009438
2017,CHA,Plastic Waste,0.00308250563687235
2017,IND,Plastic Waste,0.000603985644369246
2017,JPN,Plastic Waste,0.150337282973315
2017,USA,Plastic Waste,0.175524692521328
2018,LAM,Plastic Waste,0.0602917826490602
2018,OAS,Plastic Waste,0.0886565603901163
2018,SSA,Plastic Waste,0.00810371514382342
2018,EUR,Plastic Waste,0.460208803803145
2018,NEU,Plastic Waste,0.0249534690074273
2018,MEA,Plastic Waste,0.0172521591984391
2018,REF,Plastic Waste,0.00644098313631116
2018,CAZ,Plastic Waste,0.0465781874485819
2018,CHA,Plastic Waste,0.0053828450964261
2018,IND,Plastic Waste,0.000736450403706809
2018,JPN,Plastic Waste,0.134886767792534
2018,USA,Plastic Waste,0.146508275930429
2019,LAM,Plastic Waste,0.0608900241203766
2019,OAS,Plastic Waste,0.0910550146085329
2019,SSA,Plastic Waste,0.00887549855692587
2019,EUR,Plastic Waste,0.524026443518612
2019,NEU,Plastic Waste,0.0184073439731653
2019,MEA,Plastic Waste,0.0195570621736786
2019,REF,Plastic Waste,0.00905017868043168
2019,CAZ,Plastic Waste,0.0328086015515269
2019,CHA,Plastic Waste,0.00769644476315213
2019,IND,Plastic Waste,0.000826137717275998
2019,JPN,Plastic Waste,0.136315982860902
2019,USA,Plastic Waste,0.0904912674754203
2020,LAM,Plastic Waste,0.0651292785749949
2020,OAS,Plastic Waste,0.063002881335533
2020,SSA,Plastic Waste,0.0236010372291848
2020,EUR,Plastic Waste,0.517599959746454
2020,NEU,Plastic Waste,0.0282023640111184
2020,MEA,Plastic Waste,0.0175578446585443
2020,REF,Plastic Waste,0.0106386213971556
2020,CAZ,Plastic Waste,0.0496124951134518
2020,CHA,Plastic Waste,0.00261777065026249
2020,IND,Plastic Waste,0.000977954732823541
2020,JPN,Plastic Waste,0.154302862591093
2020,USA,Plastic Waste,0.0667569299593834
2021,LAM,Plastic Waste,0.0550177726000608
2021,OAS,Plastic Waste,0.0636190303314787
2021,SSA,Plastic Waste,0.0197430790382588
2021,EUR,Plastic Waste,0.634773955075349
2021,NEU,Plastic Waste,0.0331636433511048
2021,MEA,Plastic Waste,0.0214458876975885
2021,REF,Plastic Waste,0.0141388425439103
2021,CAZ,Plastic Waste,0.044092746524363
2021,CHA,Plastic Waste,0.00853478331467323
2021,IND,Plastic Waste,0.00122171114721017
2021,JPN,Plastic Waste,0.0921861893460832
2021,USA,Plastic Waste,0.0120623590299202
2022,LAM,Plastic Waste,0.0478563729722962
2022,OAS,Plastic Waste,0.0631974217169717
2022,SSA,Plastic Waste,0.0173323756629407
2022,EUR,Plastic Waste,0.594430571868573
2022,NEU,Plastic Waste,0.0381473673838226
2022,MEA,Plastic Waste,0.024046302027598
2022,REF,Plastic Waste,0.00405196054334252
2022,CAZ,Plastic Waste,0.0515364304178128
2022,CHA,Plastic Waste,0.0100139918659296
2022,IND,Plastic Waste,0.00147419225974609
2022,JPN,Plastic Waste,0.106276227854715
2022,USA,Plastic Waste,0.0416367854262519
2023,LAM,Plastic Waste,0.0478563729722962
2023,OAS,Plastic Waste,0.0631974217169717
2023,SSA,Plastic Waste,0.0173323756629407
2023,EUR,Plastic Waste,0.594430571868573
2023,NEU,Plastic Waste,0.0381473673838226
2023,MEA,Plastic Waste,0.024046302027598
2023,REF,Plastic Waste,0.00405196054334252
2023,CAZ,Plastic Waste,0.0515364304178128
2023,CHA,Plastic Waste,0.0100139918659296
2023,IND,Plastic Waste,0.00147419225974609
2023,JPN,Plastic Waste,0.106276227854715
2023,USA,Plastic Waste,0.0416367854262519
2024,LAM,Plastic Waste,0.0478563729722962
2024,OAS,Plastic Waste,0.0631974217169717
2024,SSA,Plastic Waste,0.0173323756629407
2024,EUR,Plastic Waste,0.594430571868573
2024,NEU,Plastic Waste,0.0381473673838226
2024,MEA,Plastic Waste,0.024046302027598
2024,REF,Plastic Waste,0.00405196054334252
2024,CAZ,Plastic Waste,0.0515364304178128
2024,CHA,Plastic Waste,0.0100139918659296
2024,IND,Plastic Waste,0.00147419225974609
2024,JPN,Plastic Waste,0.106276227854715
2024,USA,Plastic Waste,0.0416367854262519
2025,LAM,Plastic Waste,0.0478563729722962
2025,OAS,Plastic Waste,0.0631974217169717
2025,SSA,Plastic Waste,0.0173323756629407
2025,EUR,Plastic Waste,0.594430571868573
2025,NEU,Plastic Waste,0.0381473673838226
2025,MEA,Plastic Waste,0.024046302027598
2025,REF,Plastic Waste,0.00405196054334252
2025,CAZ,Plastic Waste,0.0515364304178128
2025,CHA,Plastic Waste,0.0100139918659296
2025,IND,Plastic Waste,0.00147419225974609
2025,JPN,Plastic Waste,0.106276227854715
2025,USA,Plastic Waste,0.0416367854262519
2026,LAM,Plastic Waste,0.0478563729722962
2026,OAS,Plastic Waste,0.0631974217169717
2026,SSA,Plastic Waste,0.0173323756629407
2026,EUR,Plastic Waste,0.594430571868573
2026,NEU,Plastic Waste,0.0381473673838226
2026,MEA,Plastic Waste,0.024046302027598
2026,REF,Plastic Waste,0.00405196054334252
2026,CAZ,Plastic Waste,0.0515364304178128
2026,CHA,Plastic Waste,0.0100139918659296
2026,IND,Plastic Waste,0.00147419225974609
2026,JPN,Plastic Waste,0.106276227854715
2026,USA,Plastic Waste,0.0416367854262519
2027,LAM,Plastic Waste,0.0478563729722962
2027,OAS,Plastic Waste,0.0631974217169717
2027,SSA,Plastic Waste,0.0173323756629407
2027,EUR,Plastic Waste,0.594430571868573
2027,NEU,Plastic Waste,0.0381473673838226
2027,MEA,Plastic Waste,0.024046302027598
2027,REF,Plastic Waste,0.00405196054334252
2027,CAZ,Plastic Waste,0.0515364304178128
2027,CHA,Plastic Waste,0.0100139918659296
2027,IND,Plastic Waste,0.00147419225974609
2027,JPN,Plastic Waste,0.106276227854715
2027,USA,Plastic Waste,0.0416367854262519
2028,LAM,Plastic Waste,0.0478563729722962
2028,OAS,Plastic Waste,0.0631974217169717
2028,SSA,Plastic Waste,0.0173323756629407
2028,EUR,Plastic Waste,0.594430571868573
2028,NEU,Plastic Waste,0.0381473673838226
2028,MEA,Plastic Waste,0.024046302027598
2028,REF,Plastic Waste,0.00405196054334252
2028,CAZ,Plastic Waste,0.0515364304178128
2028,CHA,Plastic Waste,0.0100139918659296
2028,IND,Plastic Waste,0.00147419225974609
2028,JPN,Plastic Waste,0.106276227854715
2028,USA,Plastic Waste,0.0416367854262519
2029,LAM,Plastic Waste,0.0478563729722962
2029,OAS,Plastic Waste,0.0631974217169717
2029,SSA,Plastic Waste,0.0173323756629407
2029,EUR,Plastic Waste,0.594430571868573
2029,NEU,Plastic Waste,0.0381473673838226
2029,MEA,Plastic Waste,0.024046302027598
2029,REF,Plastic Waste,0.00405196054334252
2029,CAZ,Plastic Waste,0.0515364304178128
2029,CHA,Plastic Waste,0.0100139918659296
2029,IND,Plastic Waste,0.00147419225974609
2029,JPN,Plastic Waste,0.106276227854715
2029,USA,Plastic Waste,0.0416367854262519
2030,LAM,Plastic Waste,0.0478563729722962
2030,OAS,Plastic Waste,0.0631974217169717
2030,SSA,Plastic Waste,0.0173323756629407
2030,EUR,Plastic Waste,0.594430571868573
2030,NEU,Plastic Waste,0.0381473673838226
2030,MEA,Plastic Waste,0.024046302027598
2030,REF,Plastic Waste,0.00405196054334252
2030,CAZ,Plastic Waste,0.0515364304178128
2030,CHA,Plastic Waste,0.0100139918659296
2030,IND,Plastic Waste,0.00147419225974609
2030,JPN,Plastic Waste,0.106276227854715
2030,USA,Plastic Waste,0.0416367854262519
2031,LAM,Plastic Waste,0.0478563729722962
2031,OAS,Plastic Waste,0.0631974217169717
2031,SSA,Plastic Waste,0.0173323756629407
2031,EUR,Plastic Waste,0.594430571868573
2031,NEU,Plastic Waste,0.0381473673838226
2031,MEA,Plastic Waste,0.024046302027598
2031,REF,Plastic Waste,0.00405196054334252
2031,CAZ,Plastic Waste,0.0515364304178128
2031,CHA,Plastic Waste,0.0100139918659296
2031,IND,Plastic Waste,0.00147419225974609
2031,JPN,Plastic Waste,0.106276227854715
2031,USA,Plastic Waste,0.0416367854262519
2032,LAM,Plastic Waste,0.0478563729722962
2032,OAS,Plastic Waste,0.0631974217169717
2032,SSA,Plastic Waste,0.0173323756629407
2032,EUR,Plastic Waste,0.594430571868573
2032,NEU,Plastic Waste,0.0381473673838226
2032,MEA,Plastic Waste,0.024046302027598
2032,REF,Plastic Waste,0.00405196054334252
2032,CAZ,Plastic Waste,0.0515364304178128
2032,CHA,Plastic Waste,0.0100139918659296
2032,IND,Plastic Waste,0.00147419225974609
2032,JPN,Plastic Waste,0.106276227854715
2032,USA,Plastic Waste,0.0416367854262519
2033,LAM,Plastic Waste,0.0478563729722962
2033,OAS,Plastic Waste,0.0631974217169717
2033,SSA,Plastic Waste,0.0173323756629407
2033,EUR,Plastic Waste,0.594430571868573
2033,NEU,Plastic Waste,0.0381473673838226
2033,MEA,Plastic Waste,0.024046302027598
2033,REF,Plastic Waste,0.00405196054334252
2033,CAZ,Plastic Waste,0.0515364304178128
2033,CHA,Plastic Waste,0.0100139918659296
2033,IND,Plastic Waste,0.00147419225974609
2033,JPN,Plastic Waste,0.106276227854715
2033,USA,Plastic Waste,0.0416367854262519
2034,LAM,Plastic Waste,0.0478563729722962
2034,OAS,Plastic Waste,0.0631974217169717
2034,SSA,Plastic Waste,0.0173323756629407
2034,EUR,Plastic Waste,0.594430571868573
2034,NEU,Plastic Waste,0.0381473673838226
2034,MEA,Plastic Waste,0.024046302027598
2034,REF,Plastic Waste,0.00405196054334252
2034,CAZ,Plastic Waste,0.0515364304178128
2034,CHA,Plastic Waste,0.0100139918659296
2034,IND,Plastic Waste,0.00147419225974609
2034,JPN,Plastic Waste,0.106276227854715
2034,USA,Plastic Waste,0.0416367854262519
2035,LAM,Plastic Waste,0.0478563729722962
2035,OAS,Plastic Waste,0.0631974217169717
2035,SSA,Plastic Waste,0.0173323756629407
2035,EUR,Plastic Waste,0.594430571868573
2035,NEU,Plastic Waste,0.0381473673838226
2035,MEA,Plastic Waste,0.024046302027598
2035,REF,Plastic Waste,0.00405196054334252
2035,CAZ,Plastic Waste,0.0515364304178128
2035,CHA,Plastic Waste,0.0100139918659296
2035,IND,Plastic Waste,0.00147419225974609
2035,JPN,Plastic Waste,0.106276227854715
2035,USA,Plastic Waste,0.0416367854262519
2036,LAM,Plastic Waste,0.0478563729722962
2036,OAS,Plastic Waste,0.0631974217169717
2036,SSA,Plastic Waste,0.0173323756629407
2036,EUR,Plastic Waste,0.594430571868573
2036,NEU,Plastic Waste,0.0381473673838226
2036,MEA,Plastic Waste,0.024046302027598
2036,REF,Plastic Waste,0.00405196054334252
2036,CAZ,Plastic Waste,0.0515364304178128
2036,CHA,Plastic Waste,0.0100139918659296
2036,IND,Plastic Waste,0.00147419225974609
2036,JPN,Plastic Waste,0.106276227854715
2036,USA,Plastic Waste,0.0416367854262519
2037,LAM,Plastic Waste,0.0478563729722962
2037,OAS,Plastic Waste,0.0631974217169717
2037,SSA,Plastic Waste,0.0173323756629407
2037,EUR,Plastic Waste,0.594430571868573
2037,NEU,Plastic Waste,0.0381473673838226
2037,MEA,Plastic Waste,0.024046302027598
2037,REF,Plastic Waste,0.00405196054334252
2037,CAZ,Plastic Waste,0.0515364304178128
2037,CHA,Plastic Waste,0.0100139918659296
2037,IND,Plastic Waste,0.00147419225974609
2037,JPN,Plastic Waste,0.106276227854715
2037,USA,Plastic Waste,0.0416367854262519
2038,LAM,Plastic Waste,0.0478563729722962
2038,OAS,Plastic Waste,0.0631974217169717
2038,SSA,Plastic Waste,0.0173323756629407
2038,EUR,Plastic Waste,0.594430571868573
2038,NEU,Plastic Waste,0.0381473673838226
2038,MEA,Plastic Waste,0.024046302027598
2038,REF,Plastic Waste,0.00405196054334252
2038,CAZ,Plastic Waste,0.0515364304178128
2038,CHA,Plastic Waste,0.0100139918659296
2038,IND,Plastic Waste,0.00147419225974609
2038,JPN,Plastic Waste,0.106276227854715
2038,USA,Plastic Waste,0.0416367854262519
2039,LAM,Plastic Waste,0.0478563729722962
2039,OAS,Plastic Waste,0.0631974217169717
2039,SSA,Plastic Waste,0.0173323756629407
2039,EUR,Plastic Waste,0.594430571868573
2039,NEU,Plastic Waste,0.0381473673838226
