Time,Region,Good,value
2039,SSA,Plastic Waste,0.0059633314284811
2039,EUR,Plastic Waste,0.521521436280415
2039,NEU,Plastic Waste,0.117638983842743
2039,MEA,Plastic Waste,0.00632944469119393
2039,REF,Plastic Waste,0.00967501645088863
2039,CAZ,Plastic Waste,0.0257337324172005
2039,CHA,Plastic Waste,0.0409742115855552
2039,IND,Plastic Waste,0.0133862742699558
2039,JPN,Plastic Waste,0.00118805248962003
2039,USA,Plastic Waste,0.0529846062972336
2040,LAM,Plastic Waste,0.0357143416575803
2040,OAS,Plastic Waste,0.168890568589134
2040,SSA,Plastic Waste,0.0059633314284811
2040,EUR,Plastic Waste,0.521521436280415
2040,NEU,Plastic Waste,0.117638983842743
2040,MEA,Plastic Waste,0.00632944469119393
2040,REF,Plastic Waste,0.00967501645088863
2040,CAZ,Plastic Waste,0.0257337324172005
2040,CHA,Plastic Waste,0.0409742115855552
2040,IND,Plastic Waste,0.0133862742699558
2040,JPN,Plastic Waste,0.00118805248962003
2040,USA,Plastic Waste,0.0529846062972336
2041,LAM,Plastic Waste,0.0357143416575803
2041,OAS,Plastic Waste,0.168890568589134
2041,SSA,Plastic Waste,0.0059633314284811
2041,EUR,Plastic Waste,0.521521436280415
2041,NEU,Plastic Waste,0.117638983842743
2041,MEA,Plastic Waste,0.00632944469119393
2041,REF,Plastic Waste,0.00967501645088863
2041,CAZ,Plastic Waste,0.0257337324172005
2041,CHA,Plastic Waste,0.0409742115855552
2041,IND,Plastic Waste,0.0133862742699558
2041,JPN,Plastic Waste,0.00118805248962003
2041,USA,Plastic Waste,0.0529846062972336
2042,LAM,Plastic Waste,0.0357143416575803
2042,OAS,Plastic Waste,0.168890568589134
2042,SSA,Plastic Waste,0.0059633314284811
2042,EUR,Plastic Waste,0.521521436280415
2042,NEU,Plastic Waste,0.117638983842743
2042,MEA,Plastic Waste,0.00632944469119393
2042,REF,Plastic Waste,0.00967501645088863
2042,CAZ,Plastic Waste,0.0257337324172005
2042,CHA,Plastic Waste,0.0409742115855552
2042,IND,Plastic Waste,0.0133862742699558
2042,JPN,Plastic Waste,0.00118805248962003
2042,USA,Plastic Waste,0.0529846062972336
2043,LAM,Plastic Waste,0.0357143416575803
2043,OAS,Plastic Waste,0.168890568589134
2043,SSA,Plastic Waste,0.0059633314284811
2043,EUR,Plastic Waste,0.521521436280415
2043,NEU,Plastic Waste,0.117638983842743
2043,MEA,Plastic Waste,0.00632944469119393
2043,REF,Plastic Waste,0.00967501645088863
2043,CAZ,Plastic Waste,0.0257337324172005
2043,CHA,Plastic Waste,0.0409742115855552
2043,IND,Plastic Waste,0.0133862742699558
2043,JPN,Plastic Waste,0.00118805248962003
2043,USA,Plastic Waste,0.0529846062972336
2044,LAM,Plastic Waste,0.0357143416575803
2044,OAS,Plastic Waste,0.168890568589134
2044,SSA,Plastic Waste,0.0059633314284811
2044,EUR,Plastic Waste,0.521521436280415
2044,NEU,Plastic Waste,0.117638983842743
2044,MEA,Plastic Waste,0.00632944469119393
2044,REF,Plastic Waste,0.00967501645088863
2044,CAZ,Plastic Waste,0.0257337324172005
2044,CHA,Plastic Waste,0.0409742115855552
2044,IND,Plastic Waste,0.0133862742699558
2044,JPN,Plastic Waste,0.00118805248962003
2044,USA,Plastic Waste,0.0529846062972336
2045,LAM,Plastic Waste,0.0357143416575803
2045,OAS,Plastic Waste,0.168890568589134
2045,SSA,Plastic Waste,0.0059633314284811
2045,EUR,Plastic Waste,0.521521436280415
2045,NEU,Plastic Waste,0.117638983842743
2045,MEA,Plastic Waste,0.00632944469119393
2045,REF,Plastic Waste,0.00967501645088863
2045,CAZ,Plastic Waste,0.0257337324172005
2045,CHA,Plastic Waste,0.0409742115855552
2045,IND,Plastic Waste,0.0133862742699558
2045,JPN,Plastic Waste,0.00118805248962003
2045,USA,Plastic Waste,0.0529846062972336
2046,LAM,Plastic Waste,0.0357143416575803
2046,OAS,Plastic Waste,0.168890568589134
2046,SSA,Plastic Waste,0.0059633314284811
2046,EUR,Plastic Waste,0.521521436280415
2046,NEU,Plastic Waste,0.117638983842743
2046,MEA,Plastic Waste,0.00632944469119393
2046,REF,Plastic Waste,0.00967501645088863
2046,CAZ,Plastic Waste,0.0257337324172005
2046,CHA,Plastic Waste,0.0409742115855552
2046,IND,Plastic Waste,0.0133862742699558
2046,JPN,Plastic Waste,0.00118805248962003
2046,USA,Plastic Waste,0.0529846062972336
2047,LAM,Plastic Waste,0.0357143416575803
2047,OAS,Plastic Waste,0.168890568589134
2047,SSA,Plastic Waste,0.0059633314284811
2047,EUR,Plastic Waste,0.521521436280415
2047,NEU,Plastic Waste,0.117638983842743
2047,MEA,Plastic Waste,0.00632944469119393
2047,REF,Plastic Waste,0.00967501645088863
2047,CAZ,Plastic Waste,0.0257337324172005
2047,CHA,Plastic Waste,0.0409742115855552
2047,IND,Plastic Waste,0.0133862742699558
2047,JPN,Plastic Waste,0.00118805248962003
2047,USA,Plastic Waste,0.0529846062972336
2048,LAM,Plastic Waste,0.0357143416575803
2048,OAS,Plastic Waste,0.168890568589134
2048,SSA,Plastic Waste,0.0059633314284811
2048,EUR,Plastic Waste,0.521521436280415
2048,NEU,Plastic Waste,0.117638983842743
2048,MEA,Plastic Waste,0.00632944469119393
2048,REF,Plastic Waste,0.00967501645088863
2048,CAZ,Plastic Waste,0.0257337324172005
2048,CHA,Plastic Waste,0.0409742115855552
2048,IND,Plastic Waste,0.0133862742699558
2048,JPN,Plastic Waste,0.00118805248962003
2048,USA,Plastic Waste,0.0529846062972336
2049,LAM,Plastic Waste,0.0357143416575803
2049,OAS,Plastic Waste,0.168890568589134
2049,SSA,Plastic Waste,0.0059633314284811
2049,EUR,Plastic Waste,0.521521436280415
2049,NEU,Plastic Waste,0.117638983842743
2049,MEA,Plastic Waste,0.00632944469119393
2049,REF,Plastic Waste,0.00967501645088863
2049,CAZ,Plastic Waste,0.0257337324172005
2049,CHA,Plastic Waste,0.0409742115855552
2049,IND,Plastic Waste,0.0133862742699558
2049,JPN,Plastic Waste,0.00118805248962003
2049,USA,Plastic Waste,0.0529846062972336
2050,LAM,Plastic Waste,0.0357143416575803
2050,OAS,Plastic Waste,0.168890568589134
2050,SSA,Plastic Waste,0.0059633314284811
2050,EUR,Plastic Waste,0.521521436280415
2050,NEU,Plastic Waste,0.117638983842743
2050,MEA,Plastic Waste,0.00632944469119393
2050,REF,Plastic Waste,0.00967501645088863
2050,CAZ,Plastic Waste,0.0257337324172005
2050,CHA,Plastic Waste,0.0409742115855552
2050,IND,Plastic Waste,0.0133862742699558
2050,JPN,Plastic Waste,0.00118805248962003
2050,USA,Plastic Waste,0.0529846062972336
2051,LAM,Plastic Waste,0.0357143416575803
2051,OAS,Plastic Waste,0.168890568589134
2051,SSA,Plastic Waste,0.0059633314284811
2051,EUR,Plastic Waste,0.521521436280415
2051,NEU,Plastic Waste,0.117638983842743
2051,MEA,Plastic Waste,0.00632944469119393
2051,REF,Plastic Waste,0.00967501645088863
2051,CAZ,Plastic Waste,0.0257337324172005
2051,CHA,Plastic Waste,0.0409742115855552
2051,IND,Plastic Waste,0.0133862742699558
2051,JPN,Plastic Waste,0.00118805248962003
2051,USA,Plastic Waste,0.0529846062972336
2052,LAM,Plastic Waste,0.0357143416575803
2052,OAS,Plastic Waste,0.168890568589134
2052,SSA,Plastic Waste,0.0059633314284811
2052,EUR,Plastic Waste,0.521521436280415
2052,NEU,Plastic Waste,0.117638983842743
2052,MEA,Plastic Waste,0.00632944469119393
2052,REF,Plastic Waste,0.00967501645088863
2052,CAZ,Plastic Waste,0.0257337324172005
2052,CHA,Plastic Waste,0.0409742115855552
2052,IND,Plastic Waste,0.0133862742699558
2052,JPN,Plastic Waste,0.00118805248962003
2052,USA,Plastic Waste,0.0529846062972336
2053,LAM,Plastic Waste,0.0357143416575803
2053,OAS,Plastic Waste,0.168890568589134
2053,SSA,Plastic Waste,0.0059633314284811
2053,EUR,Plastic Waste,0.521521436280415
2053,NEU,Plastic Waste,0.117638983842743
2053,MEA,Plastic Waste,0.00632944469119393
2053,REF,Plastic Waste,0.00967501645088863
2053,CAZ,Plastic Waste,0.0257337324172005
2053,CHA,Plastic Waste,0.0409742115855552
2053,IND,Plastic Waste,0.0133862742699558
2053,JPN,Plastic Waste,0.00118805248962003
2053,USA,Plastic Waste,0.0529846062972336
2054,LAM,Plastic Waste,0.0357143416575803
2054,OAS,Plastic Waste,0.168890568589134
2054,SSA,Plastic Waste,0.0059633314284811
2054,EUR,Plastic Waste,0.521521436280415
2054,NEU,Plastic Waste,0.117638983842743
2054,MEA,Plastic Waste,0.00632944469119393
2054,REF,Plastic Waste,0.00967501645088863
2054,CAZ,Plastic Waste,0.0257337324172005
2054,CHA,Plastic Waste,0.0409742115855552
2054,IND,Plastic Waste,0.0133862742699558
2054,JPN,Plastic Waste,0.00118805248962003
2054,USA,Plastic Waste,0.0529846062972336
2055,LAM,Plastic Waste,0.0357143416575803
2055,OAS,Plastic Waste,0.168890568589134
2055,SSA,Plastic Waste,0.0059633314284811
2055,EUR,Plastic Waste,0.521521436280415
2055,NEU,Plastic Waste,0.117638983842743
2055,MEA,Plastic Waste,0.00632944469119393
2055,REF,Plastic Waste,0.00967501645088863
2055,CAZ,Plastic Waste,0.0257337324172005
2055,CHA,Plastic Waste,0.0409742115855552
2055,IND,Plastic Waste,0.0133862742699558
2055,JPN,Plastic Waste,0.00118805248962003
2055,USA,Plastic Waste,0.0529846062972336
2056,LAM,Plastic Waste,0.0357143416575803
2056,OAS,Plastic Waste,0.168890568589134
2056,SSA,Plastic Waste,0.0059633314284811
2056,EUR,Plastic Waste,0.521521436280415
2056,NEU,Plastic Waste,0.117638983842743
2056,MEA,Plastic Waste,0.00632944469119393
2056,REF,Plastic Waste,0.00967501645088863
2056,CAZ,Plastic Waste,0.0257337324172005
2056,CHA,Plastic Waste,0.0409742115855552
2056,IND,Plastic Waste,0.0133862742699558
2056,JPN,Plastic Waste,0.00118805248962003
2056,USA,Plastic Waste,0.0529846062972336
2057,LAM,Plastic Waste,0.0357143416575803
2057,OAS,Plastic Waste,0.168890568589134
2057,SSA,Plastic Waste,0.0059633314284811
2057,EUR,Plastic Waste,0.521521436280415
2057,NEU,Plastic Waste,0.117638983842743
2057,MEA,Plastic Waste,0.00632944469119393
2057,REF,Plastic Waste,0.00967501645088863
2057,CAZ,Plastic Waste,0.0257337324172005
2057,CHA,Plastic Waste,0.0409742115855552
2057,IND,Plastic Waste,0.0133862742699558
2057,JPN,Plastic Waste,0.00118805248962003
2057,USA,Plastic Waste,0.0529846062972336
2058,LAM,Plastic Waste,0.0357143416575803
2058,OAS,Plastic Waste,0.168890568589134
2058,SSA,Plastic Waste,0.0059633314284811
2058,EUR,Plastic Waste,0.521521436280415
2058,NEU,Plastic Waste,0.117638983842743
2058,MEA,Plastic Waste,0.00632944469119393
2058,REF,Plastic Waste,0.00967501645088863
2058,CAZ,Plastic Waste,0.0257337324172005
2058,CHA,Plastic Waste,0.0409742115855552
2058,IND,Plastic Waste,0.0133862742699558
2058,JPN,Plastic Waste,0.00118805248962003
2058,USA,Plastic Waste,0.0529846062972336
2059,LAM,Plastic Waste,0.0357143416575803
2059,OAS,Plastic Waste,0.168890568589134
2059,SSA,Plastic Waste,0.0059633314284811
2059,EUR,Plastic Waste,0.521521436280415
2059,NEU,Plastic Waste,0.117638983842743
2059,MEA,Plastic Waste,0.00632944469119393
2059,REF,Plastic Waste,0.00967501645088863
2059,CAZ,Plastic Waste,0.0257337324172005
2059,CHA,Plastic Waste,0.0409742115855552
2059,IND,Plastic Waste,0.0133862742699558
2059,JPN,Plastic Waste,0.00118805248962003
2059,USA,Plastic Waste,0.0529846062972336
2060,LAM,Plastic Waste,0.0357143416575803
2060,OAS,Plastic Waste,0.168890568589134
2060,SSA,Plastic Waste,0.0059633314284811
2060,EUR,Plastic Waste,0.521521436280415
2060,NEU,Plastic Waste,0.117638983842743
2060,MEA,Plastic Waste,0.00632944469119393
2060,REF,Plastic Waste,0.00967501645088863
2060,CAZ,Plastic Waste,0.0257337324172005
2060,CHA,Plastic Waste,0.0409742115855552
2060,IND,Plastic Waste,0.0133862742699558
2060,JPN,Plastic Waste,0.00118805248962003
2060,USA,Plastic Waste,0.0529846062972336
2061,LAM,Plastic Waste,0.0357143416575803
2061,OAS,Plastic Waste,0.168890568589134
2061,SSA,Plastic Waste,0.0059633314284811
2061,EUR,Plastic Waste,0.521521436280415
2061,NEU,Plastic Waste,0.117638983842743
2061,MEA,Plastic Waste,0.00632944469119393
2061,REF,Plastic Waste,0.00967501645088863
2061,CAZ,Plastic Waste,0.0257337324172005
2061,CHA,Plastic Waste,0.0409742115855552
2061,IND,Plastic Waste,0.0133862742699558
2061,JPN,Plastic Waste,0.00118805248962003
2061,USA,Plastic Waste,0.0529846062972336
2062,LAM,Plastic Waste,0.0357143416575803
2062,OAS,Plastic Waste,0.168890568589134
2062,SSA,Plastic Waste,0.0059633314284811
2062,EUR,Plastic Waste,0.521521436280415
2062,NEU,Plastic Waste,0.117638983842743
2062,MEA,Plastic Waste,0.00632944469119393
2062,REF,Plastic Waste,0.00967501645088863
2062,CAZ,Plastic Waste,0.0257337324172005
2062,CHA,Plastic Waste,0.0409742115855552
2062,IND,Plastic Waste,0.0133862742699558
2062,JPN,Plastic Waste,0.00118805248962003
2062,USA,Plastic Waste,0.0529846062972336
2063,LAM,Plastic Waste,0.0357143416575803
2063,OAS,Plastic Waste,0.168890568589134
2063,SSA,Plastic Waste,0.0059633314284811
2063,EUR,Plastic Waste,0.521521436280415
2063,NEU,Plastic Waste,0.117638983842743
2063,MEA,Plastic Waste,0.00632944469119393
2063,REF,Plastic Waste,0.00967501645088863
2063,CAZ,Plastic Waste,0.0257337324172005
2063,CHA,Plastic Waste,0.0409742115855552
2063,IND,Plastic Waste,0.0133862742699558
2063,JPN,Plastic Waste,0.00118805248962003
2063,USA,Plastic Waste,0.0529846062972336
2064,LAM,Plastic Waste,0.0357143416575803
2064,OAS,Plastic Waste,0.168890568589134
2064,SSA,Plastic Waste,0.0059633314284811
2064,EUR,Plastic Waste,0.521521436280415
2064,NEU,Plastic Waste,0.117638983842743
2064,MEA,Plastic Waste,0.00632944469119393
2064,REF,Plastic Waste,0.00967501645088863
2064,CAZ,Plastic Waste,0.0257337324172005
2064,CHA,Plastic Waste,0.0409742115855552
2064,IND,Plastic Waste,0.0133862742699558
2064,JPN,Plastic Waste,0.00118805248962003
2064,USA,Plastic Waste,0.0529846062972336
2065,LAM,Plastic Waste,0.0357143416575803
2065,OAS,Plastic Waste,0.168890568589134
2065,SSA,Plastic Waste,0.0059633314284811
2065,EUR,Plastic Waste,0.521521436280415
2065,NEU,Plastic Waste,0.117638983842743
2065,MEA,Plastic Waste,0.00632944469119393
2065,REF,Plastic Waste,0.00967501645088863
2065,CAZ,Plastic Waste,0.0257337324172005
2065,CHA,Plastic Waste,0.0409742115855552
2065,IND,Plastic Waste,0.0133862742699558
2065,JPN,Plastic Waste,0.00118805248962003
2065,USA,Plastic Waste,0.0529846062972336
2066,LAM,Plastic Waste,0.0357143416575803
2066,OAS,Plastic Waste,0.168890568589134
2066,SSA,Plastic Waste,0.0059633314284811
2066,EUR,Plastic Waste,0.521521436280415
2066,NEU,Plastic Waste,0.117638983842743
2066,MEA,Plastic Waste,0.00632944469119393
2066,REF,Plastic Waste,0.00967501645088863
2066,CAZ,Plastic Waste,0.0257337324172005
2066,CHA,Plastic Waste,0.0409742115855552
2066,IND,Plastic Waste,0.0133862742699558
2066,JPN,Plastic Waste,0.00118805248962003
2066,USA,Plastic Waste,0.0529846062972336
2067,LAM,Plastic Waste,0.0357143416575803
2067,OAS,Plastic Waste,0.168890568589134
2067,SSA,Plastic Waste,0.0059633314284811
2067,EUR,Plastic Waste,0.521521436280415
2067,NEU,Plastic Waste,0.117638983842743
2067,MEA,Plastic Waste,0.00632944469119393
2067,REF,Plastic Waste,0.00967501645088863
2067,CAZ,Plastic Waste,0.0257337324172005
2067,CHA,Plastic Waste,0.0409742115855552
2067,IND,Plastic Waste,0.0133862742699558
2067,JPN,Plastic Waste,0.00118805248962003
2067,USA,Plastic Waste,0.0529846062972336
2068,LAM,Plastic Waste,0.0357143416575803
2068,OAS,Plastic Waste,0.168890568589134
2068,SSA,Plastic Waste,0.0059633314284811
2068,EUR,Plastic Waste,0.521521436280415
2068,NEU,Plastic Waste,0.117638983842743
2068,MEA,Plastic Waste,0.00632944469119393
2068,REF,Plastic Waste,0.00967501645088863
2068,CAZ,Plastic Waste,0.0257337324172005
2068,CHA,Plastic Waste,0.0409742115855552
2068,IND,Plastic Waste,0.0133862742699558
2068,JPN,Plastic Waste,0.00118805248962003
2068,USA,Plastic Waste,0.0529846062972336
2069,LAM,Plastic Waste,0.0357143416575803
2069,OAS,Plastic Waste,0.168890568589134
2069,SSA,Plastic Waste,0.0059633314284811
2069,EUR,Plastic Waste,0.521521436280415
2069,NEU,Plastic Waste,0.117638983842743
2069,MEA,Plastic Waste,0.00632944469119393
2069,REF,Plastic Waste,0.00967501645088863
2069,CAZ,Plastic Waste,0.0257337324172005
2069,CHA,Plastic Waste,0.0409742115855552
2069,IND,Plastic Waste,0.0133862742699558
2069,JPN,Plastic Waste,0.00118805248962003
2069,USA,Plastic Waste,0.0529846062972336
2070,LAM,Plastic Waste,0.0357143416575803
2070,OAS,Plastic Waste,0.168890568589134
2070,SSA,Plastic Waste,0.0059633314284811
2070,EUR,Plastic Waste,0.521521436280415
2070,NEU,Plastic Waste,0.117638983842743
2070,MEA,Plastic Waste,0.00632944469119393
2070,REF,Plastic Waste,0.00967501645088863
2070,CAZ,Plastic Waste,0.0257337324172005
2070,CHA,Plastic Waste,0.0409742115855552
2070,IND,Plastic Waste,0.0133862742699558
2070,JPN,Plastic Waste,0.00118805248962003
2070,USA,Plastic Waste,0.0529846062972336
2071,LAM,Plastic Waste,0.0357143416575803
2071,OAS,Plastic Waste,0.168890568589134
2071,SSA,Plastic Waste,0.0059633314284811
2071,EUR,Plastic Waste,0.521521436280415
2071,NEU,Plastic Waste,0.117638983842743
2071,MEA,Plastic Waste,0.00632944469119393
2071,REF,Plastic Waste,0.00967501645088863
2071,CAZ,Plastic Waste,0.0257337324172005
2071,CHA,Plastic Waste,0.0409742115855552
2071,IND,Plastic Waste,0.0133862742699558
2071,JPN,Plastic Waste,0.00118805248962003
2071,USA,Plastic Waste,0.0529846062972336
2072,LAM,Plastic Waste,0.0357143416575803
2072,OAS,Plastic Waste,0.168890568589134
2072,SSA,Plastic Waste,0.0059633314284811
2072,EUR,Plastic Waste,0.521521436280415
2072,NEU,Plastic Waste,0.117638983842743
2072,MEA,Plastic Waste,0.00632944469119393
2072,REF,Plastic Waste,0.00967501645088863
2072,CAZ,Plastic Waste,0.0257337324172005
2072,CHA,Plastic Waste,0.0409742115855552
2072,IND,Plastic Waste,0.0133862742699558
2072,JPN,Plastic Waste,0.00118805248962003
2072,USA,Plastic Waste,0.0529846062972336
2073,LAM,Plastic Waste,0.0357143416575803
2073,OAS,Plastic Waste,0.168890568589134
2073,SSA,Plastic Waste,0.0059633314284811
2073,EUR,Plastic Waste,0.521521436280415
2073,NEU,Plastic Waste,0.117638983842743
2073,MEA,Plastic Waste,0.00632944469119393
2073,REF,Plastic Waste,0.00967501645088863
2073,CAZ,Plastic Waste,0.0257337324172005
2073,CHA,Plastic Waste,0.0409742115855552
2073,IND,Plastic Waste,0.0133862742699558
2073,JPN,Plastic Waste,0.00118805248962003
2073,USA,Plastic Waste,0.0529846062972336
2074,LAM,Plastic Waste,0.0357143416575803
2074,OAS,Plastic Waste,0.168890568589134
2074,SSA,Plastic Waste,0.0059633314284811
2074,EUR,Plastic Waste,0.521521436280415
2074,NEU,Plastic Waste,0.117638983842743
2074,MEA,Plastic Waste,0.00632944469119393
2074,REF,Plastic Waste,0.00967501645088863
2074,CAZ,Plastic Waste,0.0257337324172005
2074,CHA,Plastic Waste,0.0409742115855552
2074,IND,Plastic Waste,0.0133862742699558
2074,JPN,Plastic Waste,0.00118805248962003
2074,USA,Plastic Waste,0.0529846062972336
2075,LAM,Plastic Waste,0.0357143416575803
2075,OAS,Plastic Waste,0.168890568589134
2075,SSA,Plastic Waste,0.0059633314284811
2075,EUR,Plastic Waste,0.521521436280415
2075,NEU,Plastic Waste,0.117638983842743
2075,MEA,Plastic Waste,0.00632944469119393
2075,REF,Plastic Waste,0.00967501645088863
2075,CAZ,Plastic Waste,0.0257337324172005
2075,CHA,Plastic Waste,0.0409742115855552
2075,IND,Plastic Waste,0.0133862742699558
2075,JPN,Plastic Waste,0.00118805248962003
2075,USA,Plastic Waste,0.0529846062972336
2076,LAM,Plastic Waste,0.0357143416575803
2076,OAS,Plastic Waste,0.168890568589134
2076,SSA,Plastic Waste,0.0059633314284811
2076,EUR,Plastic Waste,0.521521436280415
2076,NEU,Plastic Waste,0.117638983842743
2076,MEA,Plastic Waste,0.00632944469119393
2076,REF,Plastic Waste,0.00967501645088863
2076,CAZ,Plastic Waste,0.0257337324172005
2076,CHA,Plastic Waste,0.0409742115855552
2076,IND,Plastic Waste,0.0133862742699558
2076,JPN,Plastic Waste,0.00118805248962003
2076,USA,Plastic Waste,0.0529846062972336
2077,LAM,Plastic Waste,0.0357143416575803
2077,OAS,Plastic Waste,0.168890568589134
2077,SSA,Plastic Waste,0.0059633314284811
2077,EUR,Plastic Waste,0.521521436280415
2077,NEU,Plastic Waste,0.117638983842743
2077,MEA,Plastic Waste,0.00632944469119393
2077,REF,Plastic Waste,0.00967501645088863
2077,CAZ,Plastic Waste,0.0257337324172005
2077,CHA,Plastic Waste,0.0409742115855552
2077,IND,Plastic Waste,0.0133862742699558
2077,JPN,Plastic Waste,0.00118805248962003
2077,USA,Plastic Waste,0.0529846062972336
2078,LAM,Plastic Waste,0.0357143416575803
2078,OAS,Plastic Waste,0.168890568589134
2078,SSA,Plastic Waste,0.0059633314284811
2078,EUR,Plastic Waste,0.521521436280415
2078,NEU,Plastic Waste,0.117638983842743
2078,MEA,Plastic Waste,0.00632944469119393
2078,REF,Plastic Waste,0.00967501645088863
2078,CAZ,Plastic Waste,0.0257337324172005
2078,CHA,Plastic Waste,0.0409742115855552
2078,IND,Plastic Waste,0.0133862742699558
2078,JPN,Plastic Waste,0.00118805248962003
2078,USA,Plastic Waste,0.0529846062972336
2079,LAM,Plastic Waste,0.0357143416575803
2079,OAS,Plastic Waste,0.168890568589134
2079,SSA,Plastic Waste,0.0059633314284811
2079,EUR,Plastic Waste,0.521521436280415
2079,NEU,Plastic Waste,0.117638983842743
2079,MEA,Plastic Waste,0.00632944469119393
2079,REF,Plastic Waste,0.00967501645088863
2079,CAZ,Plastic Waste,0.0257337324172005
2079,CHA,Plastic Waste,0.0409742115855552
2079,IND,Plastic Waste,0.0133862742699558
2079,JPN,Plastic Waste,0.00118805248962003
2079,USA,Plastic Waste,0.0529846062972336
2080,LAM,Plastic Waste,0.0357143416575803
2080,OAS,Plastic Waste,0.168890568589134
2080,SSA,Plastic Waste,0.0059633314284811
2080,EUR,Plastic Waste,0.521521436280415
2080,NEU,Plastic Waste,0.117638983842743
2080,MEA,Plastic Waste,0.00632944469119393
2080,REF,Plastic Waste,0.00967501645088863
2080,CAZ,Plastic Waste,0.0257337324172005
2080,CHA,Plastic Waste,0.0409742115855552
2080,IND,Plastic Waste,0.0133862742699558
2080,JPN,Plastic Waste,0.00118805248962003
2080,USA,Plastic Waste,0.0529846062972336
2081,LAM,Plastic Waste,0.0357143416575803
2081,OAS,Plastic Waste,0.168890568589134
2081,SSA,Plastic Waste,0.0059633314284811
2081,EUR,Plastic Waste,0.521521436280415
2081,NEU,Plastic Waste,0.117638983842743
2081,MEA,Plastic Waste,0.00632944469119393
2081,REF,Plastic Waste,0.00967501645088863
2081,CAZ,Plastic Waste,0.0257337324172005
2081,CHA,Plastic Waste,0.0409742115855552
2081,IND,Plastic Waste,0.0133862742699558
2081,JPN,Plastic Waste,0.00118805248962003
2081,USA,Plastic Waste,0.0529846062972336
2082,LAM,Plastic Waste,0.0357143416575803
2082,OAS,Plastic Waste,0.168890568589134
2082,SSA,Plastic Waste,0.0059633314284811
2082,EUR,Plastic Waste,0.521521436280415
2082,NEU,Plastic Waste,0.117638983842743
2082,MEA,Plastic Waste,0.00632944469119393
2082,REF,Plastic Waste,0.00967501645088863
2082,CAZ,Plastic Waste,0.0257337324172005
2082,CHA,Plastic Waste,0.0409742115855552
2082,IND,Plastic Waste,0.0133862742699558
2082,JPN,Plastic Waste,0.00118805248962003
2082,USA,Plastic Waste,0.0529846062972336
2083,LAM,Plastic Waste,0.0357143416575803
2083,OAS,Plastic Waste,0.168890568589134
2083,SSA,Plastic Waste,0.0059633314284811
2083,EUR,Plastic Waste,0.521521436280415
2083,NEU,Plastic Waste,0.117638983842743
2083,MEA,Plastic Waste,0.00632944469119393
2083,REF,Plastic Waste,0.00967501645088863
2083,CAZ,Plastic Waste,0.0257337324172005
2083,CHA,Plastic Waste,0.0409742115855552
2083,IND,Plastic Waste,0.0133862742699558
2083,JPN,Plastic Waste,0.00118805248962003
2083,USA,Plastic Waste,0.0529846062972336
2084,LAM,Plastic Waste,0.0357143416575803
2084,OAS,Plastic Waste,0.168890568589134
2084,SSA,Plastic Waste,0.0059633314284811
2084,EUR,Plastic Waste,0.521521436280415
2084,NEU,Plastic Waste,0.117638983842743
2084,MEA,Plastic Waste,0.00632944469119393
2084,REF,Plastic Waste,0.00967501645088863
2084,CAZ,Plastic Waste,0.0257337324172005
2084,CHA,Plastic Waste,0.0409742115855552
2084,IND,Plastic Waste,0.0133862742699558
2084,JPN,Plastic Waste,0.00118805248962003
2084,USA,Plastic Waste,0.0529846062972336
2085,LAM,Plastic Waste,0.0357143416575803
2085,OAS,Plastic Waste,0.168890568589134
2085,SSA,Plastic Waste,0.0059633314284811
2085,EUR,Plastic Waste,0.521521436280415
2085,NEU,Plastic Waste,0.117638983842743
2085,MEA,Plastic Waste,0.00632944469119393
2085,REF,Plastic Waste,0.00967501645088863
2085,CAZ,Plastic Waste,0.0257337324172005
2085,CHA,Plastic Waste,0.0409742115855552
2085,IND,Plastic Waste,0.0133862742699558
2085,JPN,Plastic Waste,0.00118805248962003
2085,USA,Plastic Waste,0.0529846062972336
2086,LAM,Plastic Waste,0.0357143416575803
2086,OAS,Plastic Waste,0.168890568589134
2086,SSA,Plastic Waste,0.0059633314284811
2086,EUR,Plastic Waste,0.521521436280415
2086,NEU,Plastic Waste,0.117638983842743
2086,MEA,Plastic Waste,0.00632944469119393
2086,REF,Plastic Waste,0.00967501645088863
2086,CAZ,Plastic Waste,0.0257337324172005
2086,CHA,Plastic Waste,0.0409742115855552
2086,IND,Plastic Waste,0.0133862742699558
2086,JPN,Plastic Waste,0.00118805248962003
2086,USA,Plastic Waste,0.0529846062972336
2087,LAM,Plastic Waste,0.0357143416575803
2087,OAS,Plastic Waste,0.168890568589134
2087,SSA,Plastic Waste,0.0059633314284811
2087,EUR,Plastic Waste,0.521521436280415
2087,NEU,Plastic Waste,0.117638983842743
2087,MEA,Plastic Waste,0.00632944469119393
2087,REF,Plastic Waste,0.00967501645088863
2087,CAZ,Plastic Waste,0.0257337324172005
2087,CHA,Plastic Waste,0.0409742115855552
2087,IND,Plastic Waste,0.0133862742699558
2087,JPN,Plastic Waste,0.00118805248962003
2087,USA,Plastic Waste,0.0529846062972336
2088,LAM,Plastic Waste,0.0357143416575803
2088,OAS,Plastic Waste,0.168890568589134
2088,SSA,Plastic Waste,0.0059633314284811
2088,EUR,Plastic Waste,0.521521436280415
2088,NEU,Plastic Waste,0.117638983842743
2088,MEA,Plastic Waste,0.00632944469119393
2088,REF,Plastic Waste,0.00967501645088863
