Time,Region,value
2009,CAZ,2.866712
2009,CHA,0.665646
2009,IND,0.312712
2009,JPN,1.72641
2009,USA,6.061683
2010,LAM,24.284976
2010,OAS,3.328401
2010,SSA,12.639864
2010,EUR,18.527088
2010,NEU,1.472469
2010,MEA,2.88289
2010,REF,2.136095
2010,CAZ,3.238134
2010,CHA,0.833712
2010,IND,0.506808
2010,JPN,1.843212
2010,USA,7.654613
2011,LAM,6.64482500000001
2011,OAS,3.281902
2011,SSA,2.274971
2011,EUR,20.440452
2011,NEU,1.549051
2011,MEA,2.283525
2011,REF,2.491029
2011,CAZ,3.632283
2011,CHA,0.857533
2011,IND,0.458986
2011,JPN,1.975497
2011,USA,8.491427
2012,LAM,10.067594
2012,OAS,3.488164
2012,SSA,14.045387
2012,EUR,18.663513
2012,NEU,1.303457
2012,MEA,2.974188
2012,REF,2.906229
2012,CAZ,3.736802
2012,CHA,0.851079
2012,IND,0.498973
2012,JPN,2.04564
2012,USA,8.232763
2013,LAM,33.498483
2013,OAS,3.745086
2013,SSA,15.407088
2013,EUR,19.787727
2013,NEU,1.351174
2013,MEA,3.82105
2013,REF,3.059533
2013,CAZ,3.785927
2013,CHA,0.899786
2013,IND,0.407447
2013,JPN,2.076841
2013,USA,8.473504
2014,LAM,3.374965
2014,OAS,3.851089
2014,SSA,2.644678
2014,EUR,21.637524
2014,NEU,1.527052
2014,MEA,6.055026
2014,REF,2.833851
2014,CAZ,3.834073
2014,CHA,0.954085
2014,IND,0.453238
2014,JPN,2.134817
2014,USA,8.789322
2015,LAM,3.304684
2015,OAS,3.670904
2015,SSA,15.896153
2015,EUR,21.874545
2015,NEU,1.487693
2015,MEA,3.815412
2015,REF,2.324698
2015,CAZ,1.802911
2015,CHA,0.869675
2015,IND,0.503087
2015,JPN,2.077948
2015,USA,9.137293
2016,LAM,4.44375199999999
2016,OAS,4.770648
2016,SSA,2.330135
2016,EUR,22.268848
2016,NEU,1.583714
2016,MEA,3.721818
2016,REF,2.593429
2016,CAZ,1.823481
2016,CHA,1.38364
2016,IND,0.560087
2016,JPN,2.137337
2016,USA,10.633709
2017,LAM,4.80778000000001
2017,OAS,4.966251
2017,SSA,2.522064
2017,EUR,23.539558
2017,NEU,1.562996
2017,MEA,3.913409
2017,REF,2.83617
2017,CAZ,1.81809
2017,CHA,0.99826
2017,IND,0.594464
2017,JPN,2.17793
2017,USA,11.21847
2018,LAM,5.019137
2018,OAS,4.727091
2018,SSA,2.664766
2018,EUR,24.279831
2018,NEU,1.599886
2018,MEA,3.511386
2018,REF,2.975083
2018,CAZ,4.007657
2018,CHA,1.14605
2018,IND,0.66521
2018,JPN,2.234179
2018,USA,12.143193
2019,LAM,5.819494
2019,OAS,5.491726
2019,SSA,2.717595
2019,EUR,24.422058
2019,NEU,1.551664
2019,MEA,4.062689
2019,REF,3.111706
2019,CAZ,3.929899
2019,CHA,1.086599
2019,IND,0.72299
2019,JPN,2.270655
2019,USA,12.863387
2020,LAM,4.381384
2020,OAS,5.010608
2020,SSA,2.419064
2020,EUR,23.645969
2020,NEU,1.571543
2020,MEA,3.298363
2020,REF,2.918253
2020,CAZ,3.330274
2020,CHA,0.998727
2020,IND,0.486507
2020,JPN,2.198053
2020,USA,13.954583
2021,LAM,12.273995
2021,OAS,6.04746599999999
2021,SSA,2.598665
2021,EUR,26.736514
2021,NEU,2.003176
2021,MEA,3.646936
2021,REF,3.19296
2021,CAZ,3.608869
2021,CHA,1.064169
2021,IND,0.695478
2021,JPN,2.208502
