Time,Region,value
2009,CAZ,0.145112
2009,CHA,7.386449
2009,IND,0.494173
2009,JPN,0.01328
2009,USA,0.362471
2010,LAM,0.097608
2010,OAS,0.331772
2010,SSA,0.032404
2010,EUR,2.20479
2010,NEU,0.084413
2010,MEA,0.085039
2010,REF,0.023463
2010,CAZ,0.16665
2010,CHA,8.089037
2010,IND,0.135771
2010,JPN,0.01058
2010,USA,0.388589
2011,LAM,0.105378
2011,OAS,0.477353
2011,SSA,0.026612
2011,EUR,2.427796
2011,NEU,0.117335
2011,MEA,0.058967
2011,REF,0.025024
2011,CAZ,0.171681
2011,CHA,8.457412
2011,IND,0.150855
2011,JPN,0.011073
2011,USA,0.353644
2012,LAM,0.104644
2012,OAS,0.464686
2012,SSA,0.028996
2012,EUR,2.156838
2012,NEU,0.098013
2012,MEA,0.063321
2012,REF,0.021442
2012,CAZ,0.175309
2012,CHA,8.945784
2012,IND,0.212779
2012,JPN,0.012335
2012,USA,0.371455
2013,LAM,0.0998909999999999
2013,OAS,0.705226
2013,SSA,0.037467
2013,EUR,2.376476
2013,NEU,0.116604
2013,MEA,0.0714659999999999
2013,REF,0.024068
2013,CAZ,0.171278
2013,CHA,7.934875
2013,IND,0.277809
2013,JPN,0.013198
2013,USA,0.381405
2014,LAM,0.091148
2014,OAS,0.653823000000001
2014,SSA,0.104152
2014,EUR,2.071087
2014,NEU,0.14373
2014,MEA,0.054574
2014,REF,0.025763
2014,CAZ,0.215594
2014,CHA,8.298164
2014,IND,0.272372
2014,JPN,0.015424
2014,USA,0.428267
2015,LAM,0.0692
2015,OAS,0.636855
2015,SSA,0.054946
2015,EUR,2.94367
2015,NEU,0.118016
2015,MEA,0.069148
2015,REF,0.04081
2015,CAZ,0.28006
2015,CHA,7.391813
2015,IND,0.205603
2015,JPN,0.014456
2015,USA,0.405838
2016,LAM,0.072461
2016,OAS,0.691437
2016,SSA,0.036492
2016,EUR,2.582701
2016,NEU,0.221748
2016,MEA,0.066419
2016,REF,0.040226
2016,CAZ,0.19863
2016,CHA,8.820006
2016,IND,0.187416
2016,JPN,0.014299
2016,USA,0.433016
2017,LAM,0.0873069999999999
2017,OAS,1.114078
2017,SSA,0.06054
2017,EUR,2.567454
2017,NEU,0.292805
2017,MEA,0.062269
2017,REF,0.057537
2017,CAZ,0.171131
2017,CHA,5.869458
2017,IND,0.165804
2017,JPN,0.014902
2017,USA,0.439522
2018,LAM,0.0963970000000001
2018,OAS,2.251903
2018,SSA,0.065504
2018,EUR,2.85183
2018,NEU,0.519774
2018,MEA,0.072923
2018,REF,0.122497
2018,CAZ,0.17132
2018,CHA,0.051433
2018,IND,0.21934
2018,JPN,0.016354
2018,USA,0.453707
2019,LAM,0.095797
2019,OAS,1.35071
2019,SSA,0.067747
2019,EUR,2.801492
2019,NEU,0.310595
2019,MEA,0.113356
2019,REF,0.163858
2019,CAZ,0.180499
2019,CHA,0.000896
2019,IND,0.155106
2019,JPN,0.029773
2019,USA,0.03842
2020,LAM,0.117441
2020,OAS,1.401855
2020,SSA,0.048273
2020,EUR,2.6016
2020,NEU,0.829063
2020,MEA,0.092319
2020,REF,0.133647
2020,CAZ,0.189052
2020,CHA,0.00031
2020,IND,0.008813
2020,JPN,0.010564
2020,USA,0.339746
2021,LAM,0.277643
2021,OAS,1.305852
2021,SSA,0.039822
2021,EUR,3.051426
2021,NEU,0.74259
2021,MEA,0.064552
2021,REF,0.130552
2021,CAZ,0.199316
2021,CHA,0.332627
2021,IND,0.060177
2021,JPN,0.010476
2021,USA,0.477815
2022,LAM,0.250801
2022,OAS,1.18602
2022,SSA,0.041877
2022,EUR,3.662341
2022,NEU,0.82611
2022,MEA,0.044448
2022,REF,0.067942
2022,CAZ,0.180713
2022,CHA,0.287738
2022,IND,0.094004
2022,JPN,0.008343
2022,USA,0.37208
2023,LAM,0.219450875
2023,OAS,1.0377675
2023,SSA,0.036642375
2023,EUR,3.204548375
2023,NEU,0.72284625
2023,MEA,0.038892
2023,REF,0.05944925
2023,CAZ,0.158123875
2023,CHA,0.25177075
2023,IND,0.0822535
2023,JPN,0.007300125
2023,USA,0.32557
2024,LAM,0.18810075
2024,OAS,0.889514999999999
2024,SSA,0.03140775
2024,EUR,2.74675575
2024,NEU,0.6195825
2024,MEA,0.033336
2024,REF,0.0509565
2024,CAZ,0.13553475
2024,CHA,0.2158035
2024,IND,0.070503
2024,JPN,0.00625725
2024,USA,0.27906
2025,LAM,0.156750625
2025,OAS,0.7412625
2025,SSA,0.026173125
2025,EUR,2.288963125
2025,NEU,0.51631875
2025,MEA,0.02778
2025,REF,0.04246375
2025,CAZ,0.112945625
2025,CHA,0.17983625
2025,IND,0.0587525
2025,JPN,0.005214375
2025,USA,0.23255
2026,LAM,0.1254005
2026,OAS,0.59301
2026,SSA,0.0209385
2026,EUR,1.8311705
2026,NEU,0.413055
2026,MEA,0.022224
2026,REF,0.033971
2026,CAZ,0.0903565
2026,CHA,0.143869
2026,IND,0.047002
2026,JPN,0.0041715
2026,USA,0.18604
2027,LAM,0.0940503750000001
2027,OAS,0.4447575
2027,SSA,0.015703875
2027,EUR,1.373377875
2027,NEU,0.30979125
2027,MEA,0.016668
2027,REF,0.02547825
2027,CAZ,0.067767375
2027,CHA,0.10790175
2027,IND,0.0352515
2027,JPN,0.003128625
2027,USA,0.13953
2028,LAM,0.06270025
2028,OAS,0.296505
2028,SSA,0.01046925
2028,EUR,0.91558525
2028,NEU,0.2065275
2028,MEA,0.011112
2028,REF,0.0169855
2028,CAZ,0.04517825
2028,CHA,0.0719345
2028,IND,0.023501
2028,JPN,0.00208575
2028,USA,0.09302
2029,LAM,0.031350125
2029,OAS,0.1482525
2029,SSA,0.005234625
2029,EUR,0.457792625
2029,NEU,0.10326375
2029,MEA,0.005556
2029,REF,0.00849275
2029,CAZ,0.022589125
2029,CHA,0.03596725
2029,IND,0.0117505
2029,JPN,0.001042875
2029,USA,0.04651
2030,LAM,0
2030,OAS,0
2030,SSA,0
2030,EUR,0
2030,NEU,0
2030,MEA,0
2030,REF,0
2030,CAZ,0
2030,CHA,0
2030,IND,0
2030,JPN,0
2030,USA,0
2031,LAM,0
2031,OAS,0
2031,SSA,0
2031,EUR,0
2031,NEU,0
2031,MEA,0
2031,REF,0
2031,CAZ,0
2031,CHA,0
2031,IND,0
2031,JPN,0
2031,USA,0
2032,LAM,0
2032,OAS,0
2032,SSA,0
2032,EUR,0
2032,NEU,0
2032,MEA,0
2032,REF,0
2032,CAZ,0
2032,CHA,0
2032,IND,0
2032,JPN,0
2032,USA,0
2033,LAM,0
2033,OAS,0
2033,SSA,0
2033,EUR,0
2033,NEU,0
2033,MEA,0
2033,REF,0
2033,CAZ,0
2033,CHA,0
2033,IND,0
2033,JPN,0
2033,USA,0
2034,LAM,0
2034,OAS,0
2034,SSA,0
2034,EUR,0
2034,NEU,0
2034,MEA,0
2034,REF,0
2034,CAZ,0
2034,CHA,0
2034,IND,0
2034,JPN,0
2034,USA,0
2035,LAM,0
2035,OAS,0
2035,SSA,0
2035,EUR,0
2035,NEU,0
2035,MEA,0
2035,REF,0
2035,CAZ,0
2035,CHA,0
2035,IND,0
2035,JPN,0
2035,USA,0
2036,LAM,0
2036,OAS,0
2036,SSA,0
2036,EUR,0
2036,NEU,0
2036,MEA,0
2036,REF,0
2036,CAZ,0
2036,CHA,0
2036,IND,0
2036,JPN,0
2036,USA,0
2037,LAM,0
2037,OAS,0
2037,SSA,0
2037,EUR,0
2037,NEU,0
2037,MEA,0
2037,REF,0
2037,CAZ,0
2037,CHA,0
2037,IND,0
2037,JPN,0
2037,USA,0
2038,LAM,0
2038,OAS,0
2038,SSA,0
2038,EUR,0
2038,NEU,0
2038,MEA,0
2038,REF,0
2038,CAZ,0
2038,CHA,0
2038,IND,0
2038,JPN,0
2038,USA,0
2039,LAM,0
2039,OAS,0
2039,SSA,0
2039,EUR,0
2039,NEU,0
2039,MEA,0
2039,REF,0
