Time,Region,value
1990,LAM,0.335553120248146
1990,OAS,0.0375211502446224
1990,SSA,0.0167844891547397
1990,EUR,0.304935241255526
1990,NEU,0.0204882169955949
1990,MEA,0.0374351360621464
1990,REF,0.026594444741174
1990,CAZ,0.0509883466986776
1990,CHA,0.0116772797459605
1990,IND,0.00190918899942183
1990,JPN,0.0303996647129269
1990,USA,0.125713721141064
1991,LAM,0.335553120248146
1991,OAS,0.0375211502446224
1991,SSA,0.0167844891547397
1991,EUR,0.304935241255526
1991,NEU,0.0204882169955949
1991,MEA,0.0374351360621464
1991,REF,0.026594444741174
1991,CAZ,0.0509883466986776
1991,CHA,0.0116772797459605
1991,IND,0.00190918899942183
1991,JPN,0.0303996647129269
1991,USA,0.125713721141064
1992,LAM,0.335553120248146
1992,OAS,0.0375211502446224
1992,SSA,0.0167844891547397
1992,EUR,0.304935241255526
1992,NEU,0.0204882169955949
1992,MEA,0.0374351360621464
1992,REF,0.026594444741174
1992,CAZ,0.0509883466986776
1992,CHA,0.0116772797459605
1992,IND,0.00190918899942183
1992,JPN,0.0303996647129269
1992,USA,0.125713721141064
1993,LAM,0.335553120248146
1993,OAS,0.0375211502446224
1993,SSA,0.0167844891547397
1993,EUR,0.304935241255526
1993,NEU,0.0204882169955949
1993,MEA,0.0374351360621464
1993,REF,0.026594444741174
1993,CAZ,0.0509883466986776
1993,CHA,0.0116772797459605
1993,IND,0.00190918899942183
1993,JPN,0.0303996647129269
1993,USA,0.125713721141064
1994,LAM,0.335553120248146
1994,OAS,0.0375211502446224
1994,SSA,0.0167844891547397
1994,EUR,0.304935241255526
1994,NEU,0.0204882169955949
1994,MEA,0.0374351360621464
1994,REF,0.026594444741174
1994,CAZ,0.0509883466986776
1994,CHA,0.0116772797459605
1994,IND,0.00190918899942183
1994,JPN,0.0303996647129269
1994,USA,0.125713721141064
1995,LAM,0.335553120248146
1995,OAS,0.0375211502446224
1995,SSA,0.0167844891547397
1995,EUR,0.304935241255526
1995,NEU,0.0204882169955949
1995,MEA,0.0374351360621464
1995,REF,0.026594444741174
1995,CAZ,0.0509883466986776
1995,CHA,0.0116772797459605
1995,IND,0.00190918899942183
1995,JPN,0.0303996647129269
1995,USA,0.125713721141064
1996,LAM,0.335553120248146
1996,OAS,0.0375211502446224
1996,SSA,0.0167844891547397
1996,EUR,0.304935241255526
1996,NEU,0.0204882169955949
1996,MEA,0.0374351360621464
1996,REF,0.026594444741174
1996,CAZ,0.0509883466986776
1996,CHA,0.0116772797459605
1996,IND,0.00190918899942183
1996,JPN,0.0303996647129269
1996,USA,0.125713721141064
1997,LAM,0.335553120248146
1997,OAS,0.0375211502446224
1997,SSA,0.0167844891547397
1997,EUR,0.304935241255526
1997,NEU,0.0204882169955949
1997,MEA,0.0374351360621464
1997,REF,0.026594444741174
1997,CAZ,0.0509883466986776
1997,CHA,0.0116772797459605
1997,IND,0.00190918899942183
1997,JPN,0.0303996647129269
1997,USA,0.125713721141064
1998,LAM,0.335553120248146
1998,OAS,0.0375211502446224
1998,SSA,0.0167844891547397
1998,EUR,0.304935241255526
1998,NEU,0.0204882169955949
1998,MEA,0.0374351360621464
1998,REF,0.026594444741174
1998,CAZ,0.0509883466986776
1998,CHA,0.0116772797459605
1998,IND,0.00190918899942183
1998,JPN,0.0303996647129269
1998,USA,0.125713721141064
1999,LAM,0.335553120248146
1999,OAS,0.0375211502446224
1999,SSA,0.0167844891547397
1999,EUR,0.304935241255526
1999,NEU,0.0204882169955949
1999,MEA,0.0374351360621464
1999,REF,0.026594444741174
1999,CAZ,0.0509883466986776
1999,CHA,0.0116772797459605
1999,IND,0.00190918899942183
1999,JPN,0.0303996647129269
1999,USA,0.125713721141064
2000,LAM,0.335553120248146
2000,OAS,0.0375211502446224
2000,SSA,0.0167844891547397
2000,EUR,0.304935241255526
2000,NEU,0.0204882169955949
2000,MEA,0.0374351360621464
2000,REF,0.026594444741174
2000,CAZ,0.0509883466986776
2000,CHA,0.0116772797459605
2000,IND,0.00190918899942183
2000,JPN,0.0303996647129269
2000,USA,0.125713721141064
2001,LAM,0.335553120248146
2001,OAS,0.0375211502446224
2001,SSA,0.0167844891547397
2001,EUR,0.304935241255526
2001,NEU,0.0204882169955949
2001,MEA,0.0374351360621464
2001,REF,0.026594444741174
2001,CAZ,0.0509883466986776
2001,CHA,0.0116772797459605
2001,IND,0.00190918899942183
2001,JPN,0.0303996647129269
2001,USA,0.125713721141064
2002,LAM,0.335553120248146
2002,OAS,0.0375211502446224
2002,SSA,0.0167844891547397
2002,EUR,0.304935241255526
2002,NEU,0.0204882169955949
2002,MEA,0.0374351360621464
2002,REF,0.026594444741174
2002,CAZ,0.0509883466986776
2002,CHA,0.0116772797459605
2002,IND,0.00190918899942183
2002,JPN,0.0303996647129269
2002,USA,0.125713721141064
2003,LAM,0.335553120248146
2003,OAS,0.0375211502446224
2003,SSA,0.0167844891547397
2003,EUR,0.304935241255526
2003,NEU,0.0204882169955949
2003,MEA,0.0374351360621464
2003,REF,0.026594444741174
2003,CAZ,0.0509883466986776
2003,CHA,0.0116772797459605
2003,IND,0.00190918899942183
2003,JPN,0.0303996647129269
2003,USA,0.125713721141064
2004,LAM,0.335553120248146
2004,OAS,0.0375211502446224
2004,SSA,0.0167844891547397
2004,EUR,0.304935241255526
2004,NEU,0.0204882169955949
2004,MEA,0.0374351360621464
2004,REF,0.026594444741174
2004,CAZ,0.0509883466986776
2004,CHA,0.0116772797459605
2004,IND,0.00190918899942183
2004,JPN,0.0303996647129269
2004,USA,0.125713721141064
